25;82;
0;0;0;0;0;0;0;bluedistance2;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;45000000;50000000;0;120;120;120;0;0;0;0;0;0;0;SS_BG_0;
0;0;0;0;0;0;0;bluedistance3;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;45000000;50000000;0;120;120;120;0;0;0;0;0;0;0;SS_BG_1;
0;0;0;0;0;0;0;bluenexus2;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;45000000;50000000;0;120;120;120;0;0;0;0;0;0;0;SS_BG_2;
0;0;0;0;0;0;0;bluenova;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;45000000;50000000;0;120;120;120;0;0;0;0;0;0;0;SS_BG_3;
0;0;0;0;0;0;0;bluewell;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;45000000;50000000;0;120;120;120;0;0;0;0;0;0;0;SS_BG_4;
0;0;0;0;0;0;0;brennanstriumph;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;45000000;50000000;0;120;120;120;0;0;0;0;0;0;0;SS_BG_5;
0;0;0;0;0;0;0;cyancorner2;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;45000000;50000000;0;120;120;120;0;0;0;0;0;0;0;SS_BG_6;
0;0;0;0;0;0;0;deepblue;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;45000000;50000000;0;120;120;120;0;0;0;0;0;0;0;SS_BG_7;
0;0;0;0;0;0;0;deepred2;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;45000000;50000000;0;120;120;120;0;0;0;0;0;0;0;SS_BG_8;
0;0;0;0;0;0;0;fogblue;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;45000000;50000000;0;120;120;120;0;0;0;0;0;0;0;SS_BG_9;
0;0;0;0;0;0;0;fogcyancorner;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;45000000;50000000;0;120;120;120;0;0;0;0;0;0;0;SS_BG_10;
0;0;0;0;0;0;0;fogdeepred;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;45000000;50000000;0;120;120;120;0;0;0;0;0;0;0;SS_BG_11;
0;0;0;0;0;0;0;fogparanid2;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;45000000;50000000;0;120;120;120;0;0;0;0;0;0;0;SS_BG_12;
0;0;0;0;0;0;0;fogparanid;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;45000000;50000000;0;120;120;120;0;0;0;0;0;0;0;SS_BG_13;
0;0;0;0;0;0;0;fogwhiteoutlands;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;45000000;50000000;0;120;120;120;0;0;0;0;0;0;0;SS_BG_14;
0;0;0;0;0;0;0;greenspot2;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;45000000;50000000;0;120;120;120;0;0;0;0;0;0;0;SS_BG_15;
0;0;0;0;0;0;0;greenvoid2;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;45000000;50000000;0;120;120;120;0;0;0;0;0;0;0;SS_BG_16;
0;0;0;0;0;0;0;midnightblue2;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;10;45000000;50000000;0;120;120;0;0;0;0;0;0;0;-1000000;SS_BG_17;
0;0;0;0;0;0;0;midnightblue;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;10;45000000;50000000;0;120;120;0;0;0;0;0;0;0;-1000000;SS_BG_18;
0;0;0;0;0;0;0;oppositered2;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;45000000;50000000;0;120;120;120;0;0;0;0;0;0;0;SS_BG_19;
0;0;0;0;0;0;0;oppositered3;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;45000000;50000000;0;120;120;120;0;0;0;0;0;0;0;SS_BG_20;
0;0;0;0;0;0;0;orangeblackhole;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;45000000;50000000;0;120;120;120;0;0;0;0;0;0;0;SS_BG_21;
0;0;0;0;0;0;0;orangenexus;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;45000000;50000000;0;120;120;120;0;0;0;0;0;0;0;SS_BG_22;
0;0;0;0;0;0;0;reddawn2;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;45000000;50000000;0;120;120;120;0;0;0;0;0;0;0;SS_BG_23;
0;0;0;0;0;0;0;reddawn;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;45000000;50000000;0;120;120;120;0;0;0;0;0;0;0;SS_BG_24;
0;0;0;0;0;0;0;redfire;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;45000000;50000000;0;120;120;120;0;0;0;0;0;0;0;SS_BG_25;
0;0;0;0;0;0;0;rednexus;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;45000000;50000000;0;120;120;120;0;0;0;0;0;0;0;SS_BG_26;
0;0;0;0;0;0;0;redreef2;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;45000000;50000000;0;120;120;120;0;0;0;0;0;0;0;SS_BG_27;
0;0;0;0;0;0;0;supercluster2;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;45000000;50000000;0;120;120;120;0;0;0;0;0;0;0;SS_BG_28;
0;0;0;0;0;0;0;supercluster;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;45000000;50000000;0;120;120;120;0;0;0;0;0;0;0;SS_BG_29;
0;0;0;0;0;0;0;uranus;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;45000000;50000000;0;120;120;120;0;0;0;0;0;0;0;SS_BG_30;
0;0;0;0;0;0;0;whitenexus;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;45000000;50000000;0;120;120;120;0;0;0;0;0;0;0;SS_BG_31;
0;0;0;0;0;0;0;xtmearth;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;45000000;50000000;0;120;120;120;0;0;0;0;0;0;0;SS_BG_32;
0;0;0;0;0;0;0;litcube1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;45000000;50000000;0;120;120;120;0;0;0;0;0;0;0;SS_BG_33;
0;0;0;0;0;0;0;litcube2;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;45000000;50000000;0;120;120;120;0;0;0;0;0;0;0;SS_BG_34;
0;0;0;0;0;0;0;litcube3;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;45000000;50000000;0;120;120;120;0;0;0;0;0;0;0;SS_BG_35;
0;0;0;0;0;0;0;litcube4;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;45000000;50000000;0;120;120;0;0;0;0;0;0;0;0;SS_BG_36;
0;0;0;0;0;0;0;litcube15;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;45000000;50000000;0;120;120;120;0;0;0;0;0;0;0;SS_BG_37;
0;0;0;0;0;0;0;litcube16;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;45000000;50000000;0;120;120;120;0;0;0;0;0;0;0;SS_BG_38;
0;0;0;0;0;0;0;litcube17;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;45000000;50000000;0;120;120;120;0;0;0;0;0;0;0;SS_BG_39;
0;0;0;0;0;0;0;litcube18;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;45000000;50000000;0;120;120;120;0;0;0;0;0;0;0;SS_BG_40;
0;0;0;0;0;0;0;litcube19;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;45000000;50000000;0;120;120;120;0;0;0;0;0;0;0;SS_BG_41;
0;0;0;0;0;0;0;litcube25;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;45000000;50000000;0;120;120;120;0;0;0;0;0;0;0;SS_BG_42;
0;0;0;0;0;0;0;litcube26;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;45000000;50000000;0;120;120;120;0;0;0;0;0;0;0;SS_BG_43;
0;0;0;0;0;0;0;litcube27;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;45000000;50000000;0;120;120;120;0;0;0;0;0;0;0;SS_BG_44;
0;0;0;0;0;0;0;litcube28;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;45000000;50000000;0;120;120;120;0;0;0;0;0;0;0;SS_BG_45;
0;0;0;0;0;0;0;litcube29;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;45000000;50000000;0;120;120;120;0;0;0;0;0;0;0;SS_BG_46;
0;0;0;0;0;0;0;litcube30;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;45000000;50000000;0;120;120;120;0;0;0;0;0;0;0;SS_BG_47;
0;0;0;0;0;0;0;litcube31;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;45000000;50000000;0;120;120;120;0;0;0;0;0;0;0;SS_BG_48;
0;0;0;0;0;0;0;litcube32;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;45000000;50000000;0;120;120;120;0;0;0;0;0;0;0;SS_BG_49;
0;0;0;0;0;0;0;litcube33;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;45000000;50000000;0;120;120;120;0;0;0;0;0;0;0;SS_BG_50;
0;0;0;0;0;0;0;litcube34;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;45000000;50000000;0;120;120;120;0;0;0;0;0;0;0;SS_BG_51;
0;0;0;0;0;0;0;litcube35;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;45000000;50000000;0;120;120;120;0;0;0;0;0;0;0;SS_BG_52;
